year,title
2020,The ups and downs of DNA repair biomarkers for PARP inhibitor therapies.
2011,[Ovarian ginandroblastoma as a transcesarean incidental finding. A case report and literature review].
2011,[Comparison of laparoscopic vs. laparotomy treatment in ovarian teratomas].
2012,Epidemiology of triple negative breast cancers.
2012,Mouse models of triple negative [basal-like/claudin low] breast cancer.
2011,[Gastrointestinal stromal tumor in pregnancy and control. Case report].
2011,[Detection of human papillomavirus types 16 and 18 in semen samples from patients in an assisted reproduction program].
2011,"[Pelvic solitary fibrous nodule, incidental finding and laparoscopic resection. Case report]."
2012,HuR's role in gemcitabine efficacy: an exception or opportunity?
2012,Cap and cap-binding proteins in the control of gene expression.
2012,A central role for RNA in the induction and biological activities of type 1 interferons.
2012,Networks controlling mRNA decay in the immune system.
2012,The nucleolus: structure/function relationship in RNA metabolism.
2012,Individual-level factors in colorectal cancer screening: a review of the literature on the relation of individual-level health behavior constructs and screening behavior.
2011,Fundamentals in the management of multiple myeloma.
2011,Proptosis: a rare presentation of metastatic renal cell carcinoma.
2011,Recurrent multiple myeloma presenting as a breast plasmacytoma.
2011,Orbital myxoma--an unusual cause of inferoorbital mass.
2011,Mucosal malignant melanoma of the maxillary sinus.
2020,AN APPROACH FOR JOINTLY MODELING MULTIVARIATE LONGITUDINAL MEASUREMENTS AND DISCRETE TIME-TO-EVENT DATA.
2011,Laparoscopic colonic resection for rectosigmoid colonic tumours: a retrospective analysis and comparison with open resection.
2012,Posttranscriptional regulation of cancer traits by HuR.
2020,SEMIPARAMETRIC ADDITIVE RISKS REGRESSION FOR TWO-STAGE DESIGN SURVIVAL STUDIES.
2019,False Discovery Rate Control With Groups.
2011,Laparoscopic high-intensity focused ultrasound for renal tumours: a proof of concept study.
2012,Head and neck paragangliomas.
2012,Adipofascial perforator flaps for &quot;aesthetic&quot; head and neck reconstruction.
2012,Localization-specific LKB1 loss in head and neck squamous cell carcinoma metastasis.
2012,Surgical management of radiation-induced temporal lobe necrosis in patients with nasopharyngeal carcinoma: report of 14 cases.
2012,Retained role of surgery for olfactory neuroblastoma.
2012,Efficacy of salvage neck dissection for isolated nodal recurrences in early carcinoma of oral tongue with watchful waiting management of initial N0 neck.
2012,"Salivary gland carcinomas in children and adolescents: a population-based study, with comparison to adult cases."
2012,Prognostic impact of different TNM-based stage groupings for oral squamous cell carcinoma.
2012,Immunohistochemical study identifying prognostic biomolecular markers in nasopharyngeal carcinoma treated by radiotherapy.
2012,Activation of mitogen-activated protein kinase extracellular signal-related kinase in head and neck squamous cell carcinomas after irradiation as part of a rescue mechanism.
2012,Impact of early percutaneous endoscopic gastrostomy tube placement on nutritional status and hospitalization in patients with head and neck cancer receiving definitive chemoradiation therapy.
2012,"Nonsurgical management of oropharyngeal, laryngeal, and hypopharyngeal cancer: the Fox Chase Cancer Center experience."
2012,"Substernal goiters: incidence, surgical approach, and complications in a tertiary care referral center."
2012,Prognostic factors in patients with minor salivary gland carcinoma of the oral cavity and oropharynx.
2012,Oral squamous cell carcinoma and a clinically negative neck: the value of follow-up.
2012,Therapeutic effects of a fusogenic newcastle disease virus in treating head and neck cancer.
2012,Viable tumor in postchemoradiation neck dissection specimens as an indicator of poor outcome.
2011,A rare congenital midline cervical cleft.
2011,Malignant melanoma of the skin in black South Africans: a 15-year experience.
2011,Melanoma in black South Africans.
2012,Lacking CD56 expression in a relapsing cutaneous blastic plasmacytoid dendritic cell neoplasm after allogeneic bone marrow transplantation: FISH analysis revealed loss of 11q.
2012,Cloudy and starry milia-like cysts: how well do they distinguish seborrheic keratoses from malignant melanomas?
2011,Derivative (1;7)(q10;p10) in two patients with myelodysplastic syndrome after autologous haematopoietic cell transplantation.
2011,Genomic profiling of enzastaurin-treated B cell lymphoma RL cells.
2011,Comparison of fixed dose pegfilgrastim and daily filgrastim after autologous stem cell transplantation in patients with multiple myeloma autografted on a outpatient basis.
2011,A review of the trends of lymphomas in the equatorial belt of Africa.
2012,[Therapeutic approaches for patients with adult-onset type II citrullinemia (CTLN2): effectiveness of treatment with low-carbohydrate diet and sodium pyruvate].
2012,[Antibody-related neuroimmunological disorders: update on the diagnosis and treatment].
2012,Micropapillary carcinoma of the urinary bladder: report of a case and review of its cytologic features.
2012,Coexistent non-Hodgkins lymphoma and ductal carcinoma breast: diagnosis on fine needle aspiration cytology.
2012,Selective screening for nongynecologic cytology specimens: modifying the screening process for improved efficiency and practice.
2011,[HER2 as a marker for guiding the choice of chemotherapy in breast cancer patients].
2011,[Novel role of growth factors in ovary function].
2011,[Cefepime versus piperacillin/tazobactam with or without amikacin in the treatment of febrile hematological and oncological neutropenic patients in an internal medicine ward].
2012,History and therapeutic properties of Hypericum Perforatum from antiquity until today.
2012,Early diagnosis of recurrent diffuse large B-cell lymphoma showing intravascular lymphoma by random skin biopsy.
2011,"Profile of amputations in Lagos University Teaching Hospital, Lagos, Nigeria."
2011,Tumor-associated Macrophages (TAM) and Inflammation in Colorectal Cancer.
2012,Pancreatic enzyme therapy.
2012,The diagnosis and treatment of endometrial cancer: progress and controversies.
2011,Chronic rectal bleeding in Proteus syndrome.
2011,Duodenal intussusception of Brunner's gland adenoma mimicking a pancreatic tumour.
2011,Current concepts in the management of carotid body tumours.
2011,Using an advanced radiation therapy technique for T4 squamous cell carcinoma of the face.
2011,Urinary tract injuries: recognition and management.
2020,"Carbon nanotube bottles for incorporation, release and enhanced cytotoxic effect of cisplatin."
2015,Primary squamous cell carcinoma of the submandibular salivary gland: a rare entity.
2015,The impact of familism on physical and mental health among Hispanics in the United States.
2015,Cardiac involvement in tuberous sclerosis.
2015,Large infected atrial myxoma with vegetations.
2014,"Guar gum: processing, properties and food applications-A Review."
2014,Histology of the cricothyroid membrane: a clinical perspective.
2014,Identification of novel tumor suppressor genes down-regulated in recurrent nasopharyngeal cancer by DNA microarray.
2014,"Antibacterial efficacy of nisin, pediocin 34 and enterocin FH99 against L. monocytogenes, E. faecium and E. faecalis and bacteriocin cross resistance and antibiotic susceptibility of their bacteriocin resistant variants."
2014,Clinico-pathological study of 50 cases of tumours of larynx.
2014,Head and neck leiomyosarcoma.
2014,Familial occurrence of nonsyndromic wilms tumor-a report in two siblings.
2014,Intraparenchymal leiomyoma of the breast: a case report.
2014,Laparoscopic surgery for the ascending colon cancer associated with malrotation of the midgut.
2014,Sporadic Multifocal Malignant Peripheral Nerve Sheath Tumor-A Rare Presentation: Multifocal MPNST.
2014,Pseudo-grey platelet syndrome: a rare artifact.
2014,"In-vitro evaluation of bioactive compounds, anti-oxidant, lipid peroxidation and lipoxygenase inhibitory potential of Citrus karna L. peel extract."
2014,Differentiation- and apoptosis-inducing activities of rice bran extracts in a human colon cancer cell line.
2014,Concerns about pain and prescribed opioids in Taiwanese oncology outpatients.
2014,Development and validation of a Brazilian version of the short-form McGill pain questionnaire (SF-MPQ).
2014,"Colorectal surgery patients' pain status, activities, satisfaction, and beliefs about pain and pain management."
2013,Rare case of temporal bone carcinoma with intracranial extension.
2013,The bethesda system for reporting thyroid cytopathology: interpretation and guidelines in surgical treatment.
2013,Effect of certain indigenous processing methods on the bioactive compounds of ten different wild type legume grains.
2015,Florid cemento-osseous dysplasia mimicking apical periodontitis: A case report.
2020,Motivation and Problem Solving (MAPS): Motivationally Based Skills Training for Treating Substance Use.
2014,"Safrole suppresses murine myelomonocytic leukemia WEHI-3 cells in vivo, and stimulates macrophage phagocytosis and natural killer cell cytotoxicity in leukemic mice."
