year,title
2011,"How smartphones are changing the face of mobile and participatory healthcare: an overview, with example from eCAALYX."
2011,Training multi-parameter gaits to reduce the knee adduction moment with data-driven models and haptic feedback.
2011,A stretchable carbon nanotube strain sensor for human-motion detection.
2012,WCD LifeVest: risk stratification in a case of Tako-Tsubo cardiomyopathy with QT interval prolongation.
2011,A cell-phone-based brain-computer interface for communication in daily life.
2011,Present status and future perspectives on the development of bioartificial kidneys for the treatment of acute and chronic renal failure patients.
2012,Passive imaging technology in aphasia therapy.
2011,Close encounters in a pediatric ward: measuring face-to-face proximity and mixing patterns with wearable sensors.
2011,Microfluidic etching for fabrication of flexible and all-solid-state micro supercapacitor based on MnO2 nanoparticles.
2011,Experimental investigations of pupil accommodation factors.
2011,Wearable wireless heart rate monitor for continuous long-term variability studies.
2011,Limb movements classification using wearable wireless transceivers.
2016,Weakly Supervised Recognition of Daily Life Activities with Wearable Sensors.
2011,Virtual reality system in conjunction with neurorobotics and neuroprosthetics for rehabilitation of motor disorders.
2011,A method to deal with installation errors of wearable accelerometers for human activity recognition.
2011,Development of finger-motion capturing device based on optical linear encoder.
2011,Enhanced piezoelectricity and stretchability in energy harvesting devices fabricated from buckled PZT ribbons.
2011,Automatic detection of temporal gait parameters in poststroke individuals.
2011,Fiber supercapacitors made of nanowire-fiber hybrid structures for wearable/flexible energy storage.
2011,The future of the artificial kidney: moving towards wearable and miniaturized devices.
2012,[Ventricular fibrillation effectively treated by wearable automatic defibrillator - a case report].
2011,Ambulatory estimation of knee-joint kinematics in anatomical coordinate system using accelerometers and magnetometers.
2011,Enhancement of solute removal in a hollow-fiber hemodialyzer by mechanical vibration.
2011,Computed tomography characterisation of additive manufacturing materials.
2011,Validation of wearable monitors for assessing sedentary behavior.
2011,The path to wearable ultrafiltration and dialysis devices.
2011,"The effect of melatonin, magnesium, and zinc on primary insomnia in long-term care facility residents in Italy: a double-blind, placebo-controlled clinical trial."
2011,A novel portable seizure detection alarm system: preliminary results.
2011,Mobility support for health monitoring at home using wearable sensors.
2012,OrthoJacket: an active FES-hybrid orthosis for the paralysed upper extremity.
2011,Controlling motion sickness and spatial disorientation and enhancing vestibular rehabilitation with a user-worn see-through display.
2011,Adaptive sleep-wake discrimination for wearable devices.
2011,The effect of blood content on the optical and dielectric skin properties.
2011,Low-power ultrawideband wireless telemetry transceiver for medical sensor applications.
2011,Wearable interrupter module for home-based applications in a telemedical system dedicated to respiratory mechanics measurements.
2011,Countermovement jump performance assessment using a wearable 3D inertial measurement unit.
2011,Electric-field intrabody communication channel modeling with finite-element method.
2011,A web-based system for home monitoring of patients with Parkinson's disease using wearable sensors.
2012,Gender differences in autobiographical memory for everyday events: retrieval elicited by SenseCam images versus verbal cues.
2011,Effects of body mass index and tilt angle on output of two wearable activity monitors.
2011,Assessing mobility at home in people with early Parkinson's disease using an instrumented Timed Up and Go test.
2012,Relationship between measurement site and motion artifacts in wearable reflected photoplethysmography.
2012,The advantages of wearable green reflected photoplethysmography.
2011,Evaluation of a novel integrated sensor system for synchronous measurement of cardiac vibrations and cardiac potentials.
2011,Multiple functional ECG signal is processing for wearable applications of long-term cardiac monitoring.
2012,Exploration of use of SenseCam to support autobiographical memory retrieval within a cognitive-behavioural therapeutic intervention following acquired brain injury.
2011,Novel monitor paradigm for real-time exposure assessment.
2011,Monitoring of posture allocations and activities by a shoe-based wearable sensor.
2011,Observations of the relationship between noise exposure and preschool teacher voice usage in day-care center environments.
2014,A wireless reflectance pulse oximeter with digital baseline control for unfiltered photoplethysmograms.
2013,Wearable and implantable sensors: the patient's perspective.
2013,Implementation of human-machine synchronization control for active rehabilitation using an inertia sensor.
2013,Biomechanical loading as an alternative treatment for tremor: a review of two approaches.
2013,[From the AOR estimations to the AOR measurements].
